Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,16,5:30,1,0,6.894743781138548e-05,253.99003743838117,3,0,0.029375924023701837,297.1637363833128,19,0,0.0016684344674581571,313.81848731139155,5,0,0.006459531708025958,408.611598862104
August,16,6:00,2,0,0.0050951487559130135,256.5290719383821,5,0,0.059452684548969785,344.7736309283579,30,0,0.0008331404196631332,284.0546838340496,10,0,0.01646635508705936,329.13417609449664
August,16,6:30,5,0,0.02164862122070453,273.6827888005702,8,1,0.10331551121566275,363.4296104561618,49,0,0.001951231223383112,269.7817760280014,19,0,0.02430158268452868,280.62254804580135
August,16,7:00,10,0,0.005499450716745634,277.83815408841093,14,1,0.06090996793252839,337.48917775362423,80,0,0.0024848639498934134,264.64517289365597,32,1,0.01868221431065618,272.7662422902669
August,16,7:30,19,0,0.00422936971354718,279.19653236459226,24,1,0.030878462751823106,311.1243058661491,126,0,0.0034356007888473945,264.6671370496538,52,1,0.013847913224661808,278.68040334811946
August,16,8:00,32,0,0.0011149051915784985,274.54792077109704,41,1,0.016993252470200202,300.8742053258454,186,1,0.004300751325880071,273.7648660314011,78,1,0.008818685411445737,280.22031906026024
August,16,8:30,49,0,0.0009626414911578211,274.7428171203576,67,1,0.012781880653522792,300.2788303520628,263,2,0.006091059039132115,286.368348859412,112,1,0.0065299487262998595,278.423027473754
August,16,9:00,68,0,0.001668570698297411,277.7901930314909,100,1,0.012156238872815448,299.3272178851167,347,3,0.008729623677649607,296.5553557254722,150,1,0.006698745753518123,279.38898465508026
August,16,9:30,88,0,0.0029604497611359715,280.89389020219704,139,2,0.01322326749954236,302.76154323262034,436,4,0.01029346650280975,306.24515111557497,192,2,0.008842057851438826,282.3401944566773
August,16,10:00,109,0,0.00450317143971846,289.7023598504112,176,3,0.015593008193111286,310.02918920787585,515,5,0.009546407578248527,314.2678380009043,231,3,0.011359687403774282,288.08527592426987
August,16,10:30,128,1,0.00643831616640733,297.88779416567814,212,4,0.01786119779186341,316.718568578993,582,5,0.00786404620718054,321.16720763647436,267,3,0.013018247977467243,294.02812251686265
August,16,11:00,143,1,0.009507482563299165,301.50542046370134,241,4,0.018326644921888176,321.207430651955,628,4,0.006978441163782806,326.9053261003295,295,3,0.011803167185033577,299.3087494356846
August,16,11:30,155,2,0.013625408480196338,302.49860324776995,264,5,0.018147098521080027,322.727535570122,655,5,0.007272585125966392,331.2529428730282,314,3,0.010613100784544836,304.4590497906012
August,16,12:00,164,3,0.01720909037043392,304.74348220760373,281,5,0.018265958695835024,322.283226336388,667,5,0.008209258355243219,333.5950782491908,328,4,0.011366089538372556,307.46270432364923
August,16,12:30,170,3,0.017275414776847357,308.23542307666406,295,6,0.01933293973181955,322.25938100398236,671,6,0.008378610342342113,334.5244060811064,336,4,0.013089765897936768,307.67312284689115
August,16,13:00,173,2,0.013677987713311449,311.4212006175234,307,6,0.020963602537646488,322.62864022358207,673,6,0.00861557502147385,335.48672476955124,341,5,0.014686413164891644,307.8115876746833
August,16,13:30,173,2,0.009958600861987486,314.53526803964644,318,7,0.022393391190037786,323.335800694084,672,6,0.009346957651212358,336.05752540748716,341,5,0.015949707877785862,307.85966173664684
August,16,14:00,170,1,0.007731830197981266,314.9590158550965,324,7,0.022489482485027606,326.46667413325014,666,6,0.008794328196641936,336.20298649760355,339,6,0.017053777696566096,308.9307957467571
August,16,14:30,168,1,0.0058623979352386765,312.20447279253494,325,6,0.01970173191689752,328.4020512473698,654,4,0.006117118482800035,336.87296564079077,333,6,0.017026556688112933,308.6566984052135
August,16,15:00,164,1,0.003814587099890943,311.43015002905423,322,5,0.01500990820184951,326.34982612846346,635,2,0.003633568309194272,338.74275286533856,324,5,0.0140646361216024,305.0459288071912
August,16,15:30,159,0,0.0025373164244631824,315.121683406781,315,4,0.011382464933977744,325.81453481041655,612,1,0.002155879754128484,339.50754026862677,313,3,0.01058179645926599,304.22888691949703
August,16,16:00,151,0,0.0030636451666778233,316.1120397407892,306,3,0.009269040687236553,330.0158839723062,585,1,0.0016703446865523885,338.5014924872213,300,2,0.007664250903363224,307.29278660229744
August,16,16:30,141,1,0.0051933524336292315,311.4444583644052,293,2,0.008415339006439851,333.8786319815368,552,1,0.0017089564708259036,337.2583340800943,283,2,0.005948339385099469,309.268150332811
August,16,17:00,129,1,0.007533774490784615,313.7682356749347,278,2,0.008451434589713586,334.2637146411078,518,1,0.001967027289853634,336.6913854399666,264,1,0.004793560968282494,309.3944878465122
August,16,17:30,115,1,0.008071084910624877,321.8557882511525,260,2,0.009363964536292705,335.21622983427363,484,1,0.0021962941106288053,335.9538122298664,245,1,0.0037793273026233967,309.62910807426056
August,16,18:00,101,1,0.007158903473607678,326.524528373099,241,3,0.010709994424135515,336.33393180816466,450,1,0.0027041125114076435,336.30778314997224,226,1,0.0025243651002329996,312.63588491227074
August,16,18:30,86,0,0.005699618872958004,329.0590551772832,219,3,0.012088811326481602,333.12161073399903,414,1,0.003513217383096346,336.9569321774219,208,0,0.0017604383562003802,317.47833665313647
August,16,19:00,71,0,0.004233411365780342,329.29644470645445,197,3,0.013981444729598341,327.38658356044465,377,2,0.004592001436122629,334.81312434683196,189,0,0.0015943079740666154,318.4307834117279
August,16,19:30,57,0,0.0034539616491610792,324.2816180946658,175,3,0.016299751895067976,322.18035047128365,338,2,0.0056537446298467785,333.551161784649,170,0,0.001699304367363121,315.41915158400826
August,16,20:00,45,0,0.004769495401746644,308.4238475575694,153,3,0.017881268415267014,317.55569455084066,299,2,0.005655174084113589,334.53190768348514,151,0,0.002853727358414718,309.2112103930298
August,16,20:30,35,0,0.005780819811798453,295.30454286374624,132,2,0.017558999914375345,311.7245108064719,259,1,0.004687243884395657,333.81469225247594,133,1,0.004663314332964959,304.2095387643044
August,16,21:00,27,0,0.005334058871034863,300.91673797414126,112,2,0.016225454148032798,307.9529444453076,220,1,0.002967920784224508,331.6686828189032,116,1,0.006323239405363318,303.9118458790511
August,16,21:30,20,0,0.0043357333789780855,324.18688399723305,94,1,0.015237450802286072,305.4664888959457,184,0,0.0018141799707718277,329.8448590684635,100,0,0.004781886249635998,304.06623113133924
August,16,22:00,15,0,0.001702215625697426,344.3794288143404,77,1,0.015149200395163827,304.48573057346874,152,0,0.0010261638104908136,326.50941865829435,85,0,0.0026465677180465192,301.16037696676767
August,16,22:30,11,0,0.007126827906607944,333.8884277419447,62,1,0.014586904751757439,305.39801504383894,126,0,0.000601948848595048,321.71148619997416,72,0,0.0011742020315679937,299.31291611611783
August,16,23:00,8,0,0.004682878875371137,314.82509291484683,51,1,0.013717897730027148,302.62265053174934,107,0,0.0004096776620062352,318.17249043785984,62,0,0.0006283028024557367,296.3555408729285
August,16,23:30,7,0,0.0023459413790153476,301.5278534733359,46,1,0.011821398242631958,299.1411653309742,98,0,0.00037747287105188243,317.9125088168209,57,0,0.0005076714100762387,290.8215165849808
August,17,0:00,2,0,0.006230412742979827,412.0888354529901,23,0,0.002361345959620468,288.4550432293062,43,0,0.0008070891255527942,306.4870386963642,28,0,0.0008911933628937697,287.5920923843928
August,17,0:30,2,0,0.010587994333929755,399.17172662606873,20,0,0.002361345959620468,308.758244300505,39,0,0.0008070891255527942,311.32046275025016,26,0,0.0008495646209425279,295.70757616263035
August,17,1:00,2,0,0.008217227484924776,366.1511194970842,15,0,0.00025004474749701166,330.70354678694434,33,0,0.0017396513866888266,304.46996194042424,21,0,0.0008822073692083813,308.11161997775446
August,17,1:30,2,0,0.0033442575166237657,314.99889599569593,10,0,0.0009471366977729605,336.3898175769249,26,0,0.0017669824196960779,298.39303723662397,15,0,0.0008822073692083813,322.53009782751525
August,17,2:00,1,0,0.0009927184047983876,287.27279362082214,6,0,0.00033141213628785275,347.88411032206625,20,0,0.004537050879835389,311.1284389659738,11,0,0.002351841187029154,332.199707091831
August,17,2:30,1,0,0.0009927184047983876,314.43769368360927,4,0,0.0004639521570110484,361.6261446854692,16,0,0.006152290163445284,332.09541163482476,7,0,0.0031078269417166163,343.1183113901791
August,17,3:00,1,0,0.0007373375993650253,352.47751506844327,3,0,0.0,342.2751171904424,12,0,0.007666975267989288,357.8254666918226,4,0,0.0035736762082655177,325.1268538931137
August,17,3:30,1,0,0.0007373375993650253,381.2065688895055,2,0,0.0,302.96180215922965,10,0,0.003299535220462637,390.95228322107215,2,0,0.0013033526522149418,254.63669858672884
August,17,4:00,1,0,0.0007583329216263804,349.9431487956785,2,0,0.0,298.56637970990465,9,0,0.0,411.2213750052347,1,0,0.0006353263823813348,206.33018217949913
August,17,4:30,1,0,0.0007583329216263804,281.61100358858425,2,0,0.0,345.82466070065664,9,0,5.352539842665504e-05,400.65007319319847,0,0,0.0,0.0
August,17,5:00,2,0,0.0,251.56595184512463,2,0,0.0,376.96316268275353,11,0,0.0,358.6954614779914,1,0,2.1139117197408122e-05,278.60881091699014
August,17,5:30,2,0,0.0037939936388590905,269.7330937226707,2,0,0.0,338.50934959522317,14,0,0.00111000927213229,307.3683200348692,3,0,0.0,288.876086890247
August,17,6:00,2,0,0.0003378847608342097,279.6510554549184,3,0,0.00030979586530295524,308.829482699933,21,0,0.0010840415107554113,275.434936763833,7,0,0.002445186575230155,275.7598486404084
August,17,6:30,3,0,0.0004402663957853812,281.39430106053345,5,0,0.0017254379863104205,308.2477084524317,32,0,0.001212433154852297,265.05833703705457,13,0,0.0024910219478207884,270.65173099294384
August,17,7:00,5,0,0.0031218926308420893,297.0657659779901,8,0,0.0,302.7070938829262,49,0,0.0003978173107625344,264.3188498819511,22,0,0.0008782644551865577,277.61246390021586
August,17,7:30,7,0,0.002737383181647843,303.3320884058328,14,0,0.0,291.5274617416447,73,0,0.0003978173107625344,265.1516788238525,34,0,0.0009493278355806561,285.2888176396267
August,17,8:00,11,0,0.0019388665553034309,286.53281267953656,24,0,0.0010050697740229236,287.9692250604101,105,0,0.0003498245198133765,270.99821635651955,50,0,0.0010855619058648977,291.5688230492229
August,17,8:30,15,0,0.00031405662556259484,277.5241133740545,38,0,0.00030453288188131157,292.9593399154962,144,0,0.0003498245198133765,280.69003962902536,70,0,0.0016801317087747033,296.60938950226813
August,17,9:00,19,0,0.00029580751433023496,281.1409912701461,57,0,0.0002976827768265369,299.31243734193805,189,0,0.0003498245198133765,288.5478030332542,91,0,0.0035112804586311425,294.5519699623591
August,17,9:30,23,0,0.00028447199616501865,287.58142745322397,77,0,0.00035502841011359414,303.50644326117555,239,0,0.00035006577358296666,291.5536560443624,115,1,0.006992410854682358,288.08321604491334
August,17,10:00,28,0,0.0002869773237723005,286.27314588847935,96,0,0.0007321519153895719,305.9177515600049,286,0,0.0003608907500102608,294.3196852986301,138,2,0.011296724590966346,290.1855604450596
August,17,10:30,33,0,0.0003133437560791592,280.6470052731379,114,0,0.0014186429842844893,309.1004193447191,331,0,0.00038295767246481225,299.969491018213,160,2,0.013913390863922372,296.76941966695625
August,17,11:00,38,0,0.0009115294873925636,284.3590672671232,130,0,0.002542984291540848,309.7331132546304,369,0,0.0005036023702000716,305.9901761946234,177,2,0.01259402414913282,298.05259334699775
August,17,11:30,45,0,0.001710047764540712,291.3592542205662,146,1,0.0037641444076870535,307.73918442787584,400,0,0.0008630874595713645,308.87413106909975,190,2,0.009763960868166223,296.7834268869093
August,17,12:00,54,0,0.003836497899128659,293.7999593141583,164,1,0.00468597950023326,305.70014459330974,423,1,0.0016938554295452594,309.7471639303811,200,2,0.007571232808247386,295.35934317051726
August,17,12:30,65,0,0.006831151348507133,296.83336132474136,183,1,0.005323941840879053,303.753913562128,438,1,0.0030914761467931116,313.3343525172857,207,1,0.007180268879011176,295.7162782338372
August,17,13:00,74,1,0.008695126836280211,298.33133938143715,201,1,0.005456071865029347,302.065774372145,448,2,0.004803078717324898,319.02022658516887,213,2,0.007711266202337919,299.18147211663666
August,17,13:30,82,1,0.008010635887196528,296.68782991409375,216,1,0.004731612842566058,304.4528023834177,453,2,0.005450806818433328,322.1322957080595,217,2,0.00790186744798515,301.9782495869427
August,17,14:00,87,1,0.006885190949712015,298.23428035962434,225,1,0.0034031716803707445,309.07032228011394,453,2,0.00464939474732435,322.6342227394868,219,2,0.007640221007422914,301.66327804269116
August,17,14:30,89,1,0.007040698662974267,299.5274664712582,230,0,0.001973191956799579,310.88372009906107,451,1,0.0030315587535937106,321.53658522558266,220,2,0.00718961350199446,301.78076219338755
August,17,15:00,89,1,0.007577554046996772,297.4327166956374,233,0,0.0010187579924284523,310.64705068732866,446,1,0.0017439961481820628,321.57890499827306,219,1,0.006686453597092688,303.5168104993511
August,17,15:30,89,1,0.006954633483186538,294.51620839555665,234,0,0.0006570303795167675,308.5511517606568,439,0,0.0007599610051982956,322.6015527982425,217,1,0.0060727529776341,305.5122812349474
August,17,16:00,86,0,0.004645760340667111,291.5946474817355,231,0,0.0007336060615550381,304.690807140331,427,0,0.0004588189292146733,323.87964210088865,213,1,0.0051887514919019325,308.0497873778757
August,17,16:30,81,0,0.002422017723145316,287.2372535799032,224,0,0.0012681186969314832,304.2168348994111,408,0,0.0003714183909472622,325.6845727684368,206,1,0.004160073268540803,309.1238568122224
August,17,17:00,73,0,0.0013781150954594195,284.200889491079,214,0,0.002267373027448643,308.9753815388672,384,0,0.0004487244216763241,324.83531161216445,197,1,0.0033520112182885233,308.2362689015929
August,17,17:30,63,0,0.0008966294771709163,285.26555319316833,202,1,0.003467616038321257,311.61120997792136,357,0,0.0004550437471201754,321.80464885235443,186,1,0.0030897598436256117,305.78407674227736
August,17,18:00,52,0,0.0007868690561452484,288.574270984897,187,1,0.004395626933070326,309.4146150944535,330,0,0.0005668019403946429,321.5124657696477,175,0,0.002729031031828594,302.77903010135276
August,17,18:30,43,0,0.0007713421571200983,285.52889104683743,171,1,0.005045534428693206,305.45609723282035,303,0,0.0008261563202452284,323.0096861596492,164,0,0.0023798353035292567,301.71292878498855
August,17,19:00,36,0,0.0007698667975291437,282.9890645883363,154,1,0.005444386628727171,304.0201279971825,277,0,0.0012455714082606232,324.2237370053175,154,0,0.002625926870480711,305.265724720353
August,17,19:30,31,0,0.0007791457886672245,286.07301455720994,138,1,0.004867039275225788,307.0125745012758,253,0,0.001432967840636958,323.5807194168496,144,0,0.003089706784003057,312.1604277247847
August,17,20:00,28,0,0.003114681904372929,290.58271188073394,123,0,0.003339569830907725,306.6946935200516,230,0,0.0014813954636697946,321.41233709833807,133,0,0.0034365442762054814,314.09992586341815
August,17,20:30,25,0,0.004168575133494981,291.650041409324,109,0,0.0017647680358151895,303.78317669747867,207,0,0.0011149726773638027,318.56564427590274,119,0,0.002889209011860581,309.84696342392317
August,17,21:00,21,0,0.00908415745379156,296.126463199379,96,0,0.0008757922473848041,304.35057271998664,184,0,0.0004713323439480424,315.1998362195814,105,0,0.002435082374835649,308.78881671601687
August,17,21:30,18,0,0.01585514221042577,301.51294249414593,84,0,0.000571165440193274,305.75548032437456,161,0,0.00037092074332657467,313.31364940505637,92,0,0.0017252682573673248,311.4587435157854
August,17,22:00,15,0,0.026964540057007647,293.632720014169,71,0,0.0005057692767653786,301.13164078141284,140,0,0.0003476920322597072,313.0683874086827,80,0,0.0014767933391547183,311.04175697813974
August,17,22:30,12,0,0.037246818630094755,296.89432031007794,59,0,0.0004968055094410332,286.58187571219605,120,0,0.0003741667298631434,311.7657383705609,70,0,0.0009666485827320432,308.8730646148203
August,17,23:00,10,0,0.03339733984221634,315.4412098708594,49,0,0.0004960260741854345,271.75361945654316,104,0,0.0003285486302043553,310.8839174932098,62,0,0.0009405004338461599,310.75463168597656
August,17,23:30,9,0,0.023120127375425993,319.8849814612277,45,0,0.00038874417407914677,268.6264301629745,96,0,0.0003285486302043553,310.4507246716173,58,0,0.0009089293762622633,314.5299845667169
August,18,0:00,2,0,0.0,420.3014468422544,16,0,0.001681652036229498,353.47323794780505,43,0,0.0004934167777331548,313.92891377990776,23,0,0.0012842116817431929,322.37895212667786
August,18,0:30,2,0,1.1508383035810666e-05,377.24950901248366,14,0,6.570139546435961e-05,351.6978949129755,39,0,0.0004934167777331548,314.3966400350779,21,0,0.0012842116817431929,339.0433226388862
August,18,1:00,1,0,0.0,348.70987205775197,11,0,0.0,368.3870245217421,32,0,0.0010319034424906058,317.3898463100069,17,0,0.0016949107855197812,351.91580458183194
August,18,1:30,1,0,0.0,360.3924310055713,7,0,0.0,372.57890568736036,24,0,0.0019348033274623252,318.4839519340676,13,0,0.0009517500682048661,350.12284693717453
August,18,2:00,1,0,0.0,387.16372140335426,5,0,0.0,348.7915336116514,18,0,0.003040264474828971,317.3963181099969,10,0,0.0027363057523151586,346.7563298251654
August,18,2:30,1,0,0.0,344.5461115636685,4,0,0.0,339.49063990057584,14,0,0.005652977690554652,320.4893096041391,8,0,0.004355613302154827,350.3095662250087
August,18,3:00,1,0,0.0,270.889935201551,3,0,0.0016227531439536697,351.7813988254642,12,0,0.004790573080109159,319.65806014479915,6,0,0.004939840473192375,342.7262673786631
August,18,3:30,1,0,0.01096131364186801,238.66611270915328,2,0,0.0002681031945414222,351.6537138221999,10,0,0.0006358367196677914,316.57119622288013,5,0,0.005272862795335248,314.73563570627033
August,18,4:00,1,0,0.010908940670026809,221.99082140895217,2,0,0.0009023985534241318,320.6617989144924,10,0,0.0,320.5701324777718,5,0,0.005356884490797046,288.36691162880584
August,18,4:30,1,0,0.011278489417553913,213.30191727433183,2,0,0.0019133137587726506,306.5570039533995,11,0,0.0005278433464487789,331.57644489729546,5,0,0.005356884490797046,281.15438419106795
August,18,5:00,1,0,0.0,254.3464195712145,2,0,0.006578779227395819,332.59500559915904,15,0,0.0008622187890319489,330.33943002442015,6,0,0.0032209013360398452,295.4427992586664
August,18,5:30,1,0,0.0,297.42956527069947,4,0,0.02318259108424961,339.25061446922325,22,0,0.0015134583823226636,304.91070343680167,9,0,0.0012175868287247532,289.62509249040386
August,18,6:00,3,0,0.0,286.83985005910756,8,0,0.04555268429713233,319.258537744774,37,0,0.0005475748716276813,282.4203874660873,16,0,0.001131247394704009,266.67943184895825
August,18,6:30,6,0,0.01026839705493377,261.6241345406563,16,1,0.08356119651979622,315.35291179837213,64,0,0.000703283094787868,271.70594795982674,28,0,0.0015859605435066795,261.55551851743303
August,18,7:00,13,0,0.001426580746914382,263.4496558633187,32,1,0.04665526337781361,300.61633619231435,110,0,0.00041567784845010817,262.20619217072453,47,0,0.0012281281859708771,266.1765935174311
August,18,7:30,27,0,0.0029628924617985416,283.21207355711454,56,1,0.025519041918748035,285.2073683053199,182,0,0.0005388476111095903,264.34471339521616,78,0,0.0018475378232441588,270.70707196962735
August,18,8:00,48,0,0.003485274806242688,296.22324221235556,90,1,0.009978380488776185,286.5752287745233,283,0,0.0009628033084775602,281.01561763796934,122,0,0.0032433439705867816,276.9420833034638
August,18,8:30,77,0,0.005205351964673041,305.1998830616649,137,1,0.004939479246580857,296.27210573154605,413,1,0.0020240766760871594,298.2085181562355,182,1,0.0057349426143466975,285.6649642461725
August,18,9:00,110,1,0.005642170647156253,312.2210802681251,191,1,0.00410472086760647,307.75068847308336,555,2,0.0036767082398745632,311.4818364364538,250,2,0.008632176377702394,295.0567635755774
August,18,9:30,144,1,0.004443067515438724,316.95633744794105,252,1,0.004934057344973988,319.7920320533958,706,4,0.005293973610224846,321.88879374567705,323,4,0.011744283085642125,304.63501321039683
August,18,10:00,173,0,0.002590716697936293,318.3990359367244,309,2,0.006917688232071944,330.5911107241293,839,5,0.0062539136358553665,329.5340886973788,389,6,0.014145942839300764,313.17943570442185
August,18,10:30,195,0,0.0012565681520100896,317.32411268984225,360,3,0.009033217272690729,339.88327563823503,949,6,0.006702132437016407,336.6269714436595,444,7,0.015299976445866186,319.2346835521845
August,18,11:00,209,0,0.0009066207565855946,319.4934015496633,401,4,0.010156118791558352,345.32802288659065,1025,7,0.0070841885496118,343.31836888119904,486,7,0.015000495988871296,322.79425982190264
August,18,11:30,216,0,0.0012735514328416756,322.6353138146902,432,5,0.0106597513620739,346.2541792613728,1071,8,0.007753772749127307,347.79506880955574,514,7,0.014350805296059978,325.0160737757133
August,18,12:00,219,0,0.0017741731489189746,321.031380712517,457,5,0.010506729645748567,346.22329544424736,1097,9,0.008242428846353358,349.72519479701265,534,7,0.013781601398286868,326.3518484324361
August,18,12:30,220,0,0.0019497945383179895,318.1570643815598,476,5,0.010964456648517057,347.28095977385766,1107,10,0.0085858060780853,351.7619504143348,546,7,0.012990849334657007,326.44548095295147
August,18,13:00,221,0,0.0018142727075825184,319.17044385189735,493,6,0.011667980115230238,346.9261723490249,1114,10,0.00854619387631528,355.60492916509713,555,8,0.013758861715302686,325.71624808111943
August,18,13:30,224,0,0.001703576921650622,322.8983974977978,505,6,0.011460814145557701,344.7980950551964,1119,11,0.01022316408240724,359.35635975040975,563,7,0.012298559848668473,324.5765250647938
August,18,14:00,227,0,0.001991513776916533,326.34843368433303,515,5,0.009526412043776957,343.1966522459915,1125,14,0.01209546964840592,360.52499497305257,570,9,0.015564302144095828,324.91817011396864
August,18,14:30,230,1,0.002593538205005694,327.9587207305787,521,4,0.007052264212961952,343.75043140838415,1130,15,0.013631617102824818,359.48299213816364,575,9,0.016350587270985668,327.8151011868549
August,18,15:00,231,1,0.0029262871017921668,328.1570348153845,525,3,0.005130487597246319,344.84975746358083,1128,11,0.009919416919522797,359.4029193319483,576,9,0.015659490103637177,330.44247066892314
August,18,15:30,229,1,0.002641379843124877,330.4238166751857,524,2,0.004111261076993857,345.23252506392254,1119,7,0.006152838364459834,360.3579319311756,572,8,0.014697581273769593,332.95925806707214
August,18,16:00,223,0,0.0020879851774471023,332.2713198598649,518,2,0.0036150774742862604,348.0282259069525,1098,4,0.003252925668250921,359.99394550106007,563,5,0.009009449415896785,336.4143622473825
August,18,16:30,211,0,0.001767190954722258,330.36345232235084,502,2,0.003292482130051522,351.67123493899925,1057,3,0.0026760001242597488,358.6209386838751,545,5,0.008558895048035947,339.00986757735535
August,18,17:00,194,0,0.0015995101653054962,328.53511105486757,478,2,0.0034531402880309705,352.26758133413756,1000,3,0.0030926112632960593,358.01557719384954,519,3,0.006021447740666196,339.41065735770843
August,18,17:30,172,0,0.0011929884966886302,325.7098365867936,450,2,0.004150155006261452,352.24468710852915,928,4,0.003923220860793324,358.76436297217685,484,3,0.005555701613947172,338.4103097025373
August,18,18:00,149,0,0.0006714829551259638,325.11592205840185,420,2,0.005342120638300956,351.5684975743901,851,4,0.0048553973789164755,358.87596265428664,447,2,0.004982972085721767,337.63408447091666
August,18,18:30,124,0,0.0004325969692291415,328.9523761155186,387,2,0.006405469171510676,350.4860484086448,767,5,0.006024809822452363,359.42128703944655,408,3,0.006389899912484768,334.5171260631419
August,18,19:00,99,0,0.0008793916421023513,331.43324255021065,353,3,0.007527813560093156,347.7631303670735,683,5,0.007206280146905886,361.17682541426876,369,4,0.009908870832016485,330.45492775921224
August,18,19:30,76,0,0.0026022940379730563,332.092519889291,317,3,0.009058570623468409,341.652585854176,603,5,0.007588112881060252,361.3857166036995,330,4,0.01249608040736298,328.8579853805195
August,18,20:00,58,0,0.006240580650506987,331.1416225315596,278,3,0.01040848733993889,336.4443869713905,527,3,0.006602299479192206,358.78822814760025,291,4,0.01299203275382888,326.5136655355169
August,18,20:30,44,0,0.01014638557099177,330.2567879476742,238,2,0.01002518930405063,333.0715754013931,454,2,0.004427452822332398,354.5076691800066,251,3,0.011230199600297653,325.76409024590413
August,18,21:00,34,1,0.01478601925659111,327.0483549828965,199,2,0.007640842045848951,333.3526261405077,386,1,0.0021693837601903907,350.82425375681316,212,2,0.009070185497193925,328.7023220492229
August,18,21:30,26,1,0.022222206698896272,320.9445226261872,162,1,0.004592080123816875,332.2454128450151,322,0,0.0009159017646319249,346.26675339913214,177,1,0.005800795099397759,331.2781788260142
August,18,22:00,20,1,0.03138532663214611,318.72218086162513,129,0,0.0022324370478515655,323.8230667395001,264,0,0.00043149607036161786,339.4343270630724,147,1,0.003951872651074864,330.2777622925277
August,18,22:30,16,1,0.0476849020859471,319.451268871021,102,0,0.0009291193346646245,311.99039431004337,214,0,0.0002902497205515539,331.9196630576094,121,0,0.0037118438192453545,328.6481555912301
August,18,23:00,13,0,0.03378963271747544,317.9573812034247,82,0,0.0005419767105953819,299.76712871655604,174,0,0.0002099192619882938,328.9226240522841,101,0,0.004063388981238781,328.6454025553908
August,18,23:30,12,0,0.021390592496892673,312.28497354220855,73,0,0.00046110974798491247,290.5632611674456,156,0,0.00020674046991414575,332.54742048511844,92,0,0.004170016436600881,326.78271154246977
August,19,0:00,3,0,0.0,345.08362012267423,23,0,0.0,310.2136235768832,57,0,7.773919836097995e-05,340.721227807082,35,0,0.00035270840890679257,331.95893683628265
August,19,0:30,3,0,0.0,338.21297081530565,20,0,0.0,311.59081222731845,52,0,5.9812634677972933e-05,346.65153918674247,32,0,0.00046779002828676577,341.56779531228636
August,19,1:00,2,0,0.0,335.1475013361386,14,0,0.0,318.2274355930069,42,0,0.00022502654067841152,339.73498517803966,26,0,0.00046779002828676577,349.0769081720659
August,19,1:30,2,0,0.0,343.6657814232862,9,0,0.0,329.690147465735,32,0,0.00037758962563560366,317.80565009505983,19,0,0.0007976943629859508,345.39712633756017
August,19,2:00,1,0,0.0,359.71394242863266,5,0,0.0,346.72308305714836,24,0,0.0011858407849190543,298.65860827503013,13,0,0.0030681339277904896,335.94471250292287
August,19,2:30,1,0,0.0,363.2857512549373,3,0,0.0,361.3336610234884,18,0,0.00105783570873533,288.2649959737806,8,0,0.0011855001228316035,343.2087789678947
August,19,3:00,1,0,0.0,367.27450057209074,2,0,0.0,337.84600551193904,15,0,0.0017567434686693447,291.9005031618797,4,0,0.0026773584686863336,356.2636787035691
August,19,3:30,1,0,0.001333544327415272,322.94021802963385,2,0,0.0,279.3515659796421,12,0,2.9408190712103746e-05,306.87753551244253,2,0,0.00042424942171861784,336.5882603505215
August,19,4:00,1,0,0.0,273.3901000244989,2,0,0.0,247.89430488748923,11,0,0.0,314.9140376369247,1,0,0.0,300.2791295004113
August,19,4:30,1,0,0.0,263.3284618385899,2,0,0.0009449588704510087,260.24183151367856,12,0,0.0,307.87044910293315,1,0,0.0,262.14868142000563
August,19,5:00,2,0,0.0,311.1417203155854,2,0,0.005299676980126552,285.7709114762077,16,0,0.0007880954214195015,304.4028039600683,3,0,0.00035640357939283626,252.0753517800082
August,19,5:30,2,0,0.0,369.5805194584333,4,0,0.020565492498468115,298.27609284123264,25,0,0.003487144340303645,296.4488521080754,8,0,6.49883978837014e-05,259.4164152172103
August,19,6:00,4,0,0.002622791381957822,341.4816460936152,9,0,0.03770042167542322,306.224661513491,41,0,0.005019238599473101,271.63669347343097,16,0,0.00028234840731994484,250.91505576303854
August,19,6:30,8,0,0.004209320728669452,289.3908193663097,18,1,0.07161327754547589,303.758913962437,69,0,0.006593567329694071,257.6770416773107,30,0,0.0009141215621246117,252.1067136971094
August,19,7:00,15,0,0.0015566829280277228,286.4095361949128,34,1,0.04091358275878466,291.7114268949946,114,1,0.005645845107714583,263.19147942059465,51,0,6.490170704663341e-05,268.54134842879847
August,19,7:30,29,0,0.00309935489630402,301.57219255154104,58,1,0.02349863445982092,289.1974188570936,180,1,0.00411653907801545,276.51294023669817,82,0,0.0001055380534069306,278.99803892018366
August,19,8:00,49,0,0.003495169030681394,300.4811886532551,91,1,0.00948658536548778,293.12875023225286,270,1,0.0024469388469955454,292.49016386357977,122,0,0.00027786228180442916,284.8409359443858
