portfolio,date,day_of_week,day_of_week_name,month_num,year,day_num,calls_offered,cct_seconds,abandon_rate,abandoned_calls
A,2025-12-14,6,Sunday,12,2025,14,2057.0,287.31,0.0136,28
A,2025-12-15,0,Monday,12,2025,15,5530.0,329.09,0.0074,41
A,2025-12-16,1,Tuesday,12,2025,16,5153.0,329.24,0.0107,55
A,2025-12-17,2,Wednesday,12,2025,17,5411.0,316.7,0.0126,68
A,2025-12-18,3,Thursday,12,2025,18,5070.0,322.39,0.0136,69
A,2025-12-19,4,Friday,12,2025,19,4977.0,326.72,0.0145,72
A,2025-12-20,5,Saturday,12,2025,20,4104.0,310.08,0.0156,64
A,2025-12-21,6,Sunday,12,2025,21,1956.0,301.96,0.0097,19
A,2025-12-22,0,Monday,12,2025,22,5346.0,309.27,0.0036,19
A,2025-12-23,1,Tuesday,12,2025,23,4997.0,311.69,0.0094,47
A,2025-12-24,2,Wednesday,12,2025,24,3276.0,295.41,0.0089,29
A,2025-12-25,3,Thursday,12,2025,25,290.0,254.13,0.0138,4
A,2025-12-26,4,Friday,12,2025,26,4024.0,329.72,0.0313,126
A,2025-12-27,5,Saturday,12,2025,27,3194.0,318.87,0.0125,40
A,2025-12-28,6,Sunday,12,2025,28,1269.0,298.36,0.0008,1
A,2025-12-29,0,Monday,12,2025,29,5186.0,334.15,0.0166,86
A,2025-12-30,1,Tuesday,12,2025,30,4753.0,332.86,0.0078,37
A,2025-12-31,2,Wednesday,12,2025,31,3991.0,333.31,0.0236,94
B,2024-01-01,0,Monday,1,2024,1,4406.0,301.02,0.0057,25
B,2024-01-02,1,Tuesday,1,2024,2,14914.0,356.37,0.132,1969
B,2024-01-03,2,Wednesday,1,2024,3,14132.0,347.41,0.0797,1126
B,2024-01-04,3,Thursday,1,2024,4,12487.0,344.92,0.0824,1029
B,2024-01-05,4,Friday,1,2024,5,13010.0,340.52,0.0262,341
B,2024-01-06,5,Saturday,1,2024,6,8264.0,321.17,0.0174,144
B,2024-01-07,6,Sunday,1,2024,7,5082.0,289.35,0.0085,43
B,2024-01-08,0,Monday,1,2024,8,13645.0,343.62,0.0144,196
B,2024-01-09,1,Tuesday,1,2024,9,11564.0,350.61,0.0075,87
B,2024-01-10,2,Wednesday,1,2024,10,11742.0,339.42,0.0116,136
B,2024-01-11,3,Thursday,1,2024,11,11327.0,333.61,0.0168,190
B,2024-01-12,4,Friday,1,2024,12,10969.0,341.65,0.0168,184
B,2024-01-13,5,Saturday,1,2024,13,7206.0,327.53,0.0171,123
B,2024-01-14,6,Sunday,1,2024,14,4958.0,280.85,0.0117,58
B,2024-01-15,0,Monday,1,2024,15,9352.0,333.13,0.0032,30
B,2024-01-16,1,Tuesday,1,2024,16,10621.0,339.55,0.0042,45
B,2024-01-17,2,Wednesday,1,2024,17,12302.0,338.55,0.0114,140
B,2024-01-18,3,Thursday,1,2024,18,11011.0,335.82,0.0187,206
B,2024-01-19,4,Friday,1,2024,19,11780.0,335.46,0.0154,181
B,2024-01-20,5,Saturday,1,2024,20,8432.0,321.99,0.0238,201
B,2024-01-21,6,Sunday,1,2024,21,5266.0,297.18,0.0068,36
B,2024-01-22,0,Monday,1,2024,22,11759.0,334.07,0.0076,89
B,2024-01-23,1,Tuesday,1,2024,23,11314.0,340.96,0.0044,50
B,2024-01-24,2,Wednesday,1,2024,24,10439.0,332.58,0.0049,51
B,2024-01-25,3,Thursday,1,2024,25,11369.0,330.15,0.0194,221
B,2024-01-26,4,Friday,1,2024,26,10808.0,337.58,0.0097,105
B,2024-01-27,5,Saturday,1,2024,27,8020.0,312.01,0.0177,142
B,2024-01-28,6,Sunday,1,2024,28,4402.0,279.06,0.0032,14
B,2024-01-29,0,Monday,1,2024,29,11053.0,336.11,0.003,33
B,2024-01-30,1,Tuesday,1,2024,30,9718.0,329.33,0.004,39
B,2024-01-31,2,Wednesday,1,2024,31,9721.0,324.94,0.008,78
B,2024-02-01,3,Thursday,2,2024,1,11095.0,329.45,0.0275,305
B,2024-02-02,4,Friday,2,2024,2,12270.0,371.27,0.0308,378
B,2024-02-03,5,Saturday,2,2024,3,8131.0,377.14,0.0303,246
B,2024-02-04,6,Sunday,2,2024,4,4971.0,352.61,0.0126,63
B,2024-02-05,0,Monday,2,2024,5,13191.0,321.28,0.0138,182
B,2024-02-06,1,Tuesday,2,2024,6,11538.0,374.23,0.0137,158
B,2024-02-07,2,Wednesday,2,2024,7,10629.0,381.02,0.0113,120
B,2024-02-08,3,Thursday,2,2024,8,10324.0,366.36,0.0106,109
B,2024-02-09,4,Friday,2,2024,9,10068.0,364.52,0.0036,36
B,2024-02-10,5,Saturday,2,2024,10,7640.0,375.11,0.0051,39
B,2024-02-11,6,Sunday,2,2024,11,4490.0,343.56,0.0432,194
B,2024-02-12,0,Monday,2,2024,12,10990.0,327.62,0.0365,401
B,2024-02-13,1,Tuesday,2,2024,13,10243.0,368.58,0.0073,75
B,2024-02-14,2,Wednesday,2,2024,14,9921.0,361.98,0.007,69
B,2024-02-15,3,Thursday,2,2024,15,10054.0,362.09,0.011,111
B,2024-02-16,4,Friday,2,2024,16,10052.0,361.3,0.0085,85
B,2024-02-17,5,Saturday,2,2024,17,7426.0,361.98,0.0154,114
B,2024-02-18,6,Sunday,2,2024,18,4754.0,356.61,0.0535,254
B,2024-02-19,0,Monday,2,2024,19,9508.0,320.44,0.0184,175
B,2024-02-20,1,Tuesday,2,2024,20,10377.0,344.73,0.0057,59
B,2024-02-21,2,Wednesday,2,2024,21,10271.0,363.2,0.0067,69
B,2024-02-22,3,Thursday,2,2024,22,9753.0,361.07,0.006,59
B,2024-02-23,4,Friday,2,2024,23,10516.0,354.83,0.0087,91
B,2024-02-24,5,Saturday,2,2024,24,6872.0,357.99,0.0134,92
B,2024-02-25,6,Sunday,2,2024,25,5040.0,359.63,0.0795,401
B,2024-02-26,0,Monday,2,2024,26,10173.0,318.28,0.0151,154
B,2024-02-27,1,Tuesday,2,2024,27,9409.0,358.01,0.0055,52
B,2024-02-28,2,Wednesday,2,2024,28,9603.0,350.34,0.0042,40
B,2024-02-29,3,Thursday,2,2024,29,9608.0,352.76,0.0041,39
B,2024-03-01,4,Friday,3,2024,1,11913.0,345.6,0.0032,38
B,2024-03-02,5,Saturday,3,2024,2,8661.0,350.99,0.016,139
B,2024-03-03,6,Sunday,3,2024,3,5173.0,336.5,0.0368,190
B,2024-03-04,0,Monday,3,2024,4,11599.0,330.41,0.0274,318
B,2024-03-05,1,Tuesday,3,2024,5,10843.0,327.83,0.0347,376
B,2024-03-06,2,Wednesday,3,2024,6,9956.0,276.37,0.0097,97
B,2024-03-07,3,Thursday,3,2024,7,9420.0,344.32,0.0405,382
B,2024-03-08,4,Friday,3,2024,8,9653.0,337.15,0.0098,95
B,2024-03-09,5,Saturday,3,2024,9,6847.0,338.49,0.0075,51
B,2024-03-10,6,Sunday,3,2024,10,4416.0,325.79,0.0087,38
B,2024-03-11,0,Monday,3,2024,11,11636.0,336.82,0.0047,55
B,2024-03-12,1,Tuesday,3,2024,12,10095.0,314.37,0.0145,146
B,2024-03-13,2,Wednesday,3,2024,13,9849.0,279.41,0.0047,46
B,2024-03-14,3,Thursday,3,2024,14,9483.0,341.03,0.0067,64
B,2024-03-15,4,Friday,3,2024,15,10035.0,333.71,0.0071,71
B,2024-03-16,5,Saturday,3,2024,16,6828.0,327.23,0.0109,74
B,2024-03-17,6,Sunday,3,2024,17,4807.0,321.83,0.0127,61
B,2024-03-18,0,Monday,3,2024,18,11456.0,328.46,0.0158,181
B,2024-03-19,1,Tuesday,3,2024,19,10407.0,322.33,0.0285,297
B,2024-03-20,2,Wednesday,3,2024,20,10951.0,287.92,0.0126,138
B,2024-03-21,3,Thursday,3,2024,21,9941.0,325.93,0.0055,55
B,2024-03-22,4,Friday,3,2024,22,9880.0,328.81,0.0132,130
B,2024-03-23,5,Saturday,3,2024,23,7636.0,328.74,0.0128,98
B,2024-03-24,6,Sunday,3,2024,24,4417.0,322.73,0.0105,46
B,2024-03-25,0,Monday,3,2024,25,12048.0,331.95,0.0154,186
B,2024-03-26,1,Tuesday,3,2024,26,10177.0,309.89,0.0122,124
B,2024-03-27,2,Wednesday,3,2024,27,10803.0,267.55,0.006,65
B,2024-03-28,3,Thursday,3,2024,28,10446.0,331.32,0.0072,75
B,2024-03-29,4,Friday,3,2024,29,10104.0,319.16,0.0034,34
B,2024-03-30,5,Saturday,3,2024,30,7230.0,320.99,0.0129,93
B,2024-03-31,6,Sunday,3,2024,31,2232.0,310.1,0.0123,27
B,2024-04-01,0,Monday,4,2024,1,13904.0,356.31,0.0322,448
B,2024-04-02,1,Tuesday,4,2024,2,12726.0,316.96,0.0205,261
B,2024-04-03,2,Wednesday,4,2024,3,12751.0,352.7,0.0087,111
B,2024-04-04,3,Thursday,4,2024,4,12421.0,353.27,0.0052,65
B,2024-04-05,4,Friday,4,2024,5,12811.0,351.83,0.0138,177
B,2024-04-06,5,Saturday,4,2024,6,8281.0,358.77,0.0072,60
B,2024-04-07,6,Sunday,4,2024,7,4791.0,357.03,0.0156,75
B,2024-04-08,0,Monday,4,2024,8,12981.0,340.15,0.0986,1280
B,2024-04-09,1,Tuesday,4,2024,9,12416.0,320.05,0.0054,67
B,2024-04-10,2,Wednesday,4,2024,10,11093.0,357.0,0.003,33
B,2024-04-11,3,Thursday,4,2024,11,12206.0,348.64,0.0041,50
B,2024-04-12,4,Friday,4,2024,12,11717.0,354.19,0.0037,43
B,2024-04-13,5,Saturday,4,2024,13,7742.0,345.0,0.0035,27
B,2024-04-14,6,Sunday,4,2024,14,4825.0,350.87,0.0269,130
B,2024-04-15,0,Monday,4,2024,15,12818.0,345.17,0.0432,554
B,2024-04-16,1,Tuesday,4,2024,16,10700.0,309.73,0.0056,60
B,2024-04-17,2,Wednesday,4,2024,17,10989.0,348.57,0.0081,89
B,2024-04-18,3,Thursday,4,2024,18,10710.0,359.41,0.005,54
B,2024-04-19,4,Friday,4,2024,19,9983.0,358.54,0.0048,48
B,2024-04-20,5,Saturday,4,2024,20,7367.0,346.05,0.0142,105
B,2024-04-21,6,Sunday,4,2024,21,4537.0,353.95,0.0155,70
B,2024-04-22,0,Monday,4,2024,22,12112.0,336.94,0.0249,302
B,2024-04-23,1,Tuesday,4,2024,23,10845.0,312.46,0.0071,77
B,2024-04-24,2,Wednesday,4,2024,24,10728.0,346.56,0.0036,39
B,2024-04-25,3,Thursday,4,2024,25,10801.0,342.39,0.0029,31
B,2024-04-26,4,Friday,4,2024,26,10481.0,334.85,0.0032,34
B,2024-04-27,5,Saturday,4,2024,27,7280.0,331.56,0.0106,77
B,2024-04-28,6,Sunday,4,2024,28,4673.0,322.97,0.0207,97
B,2024-04-29,0,Monday,4,2024,29,11760.0,328.53,0.0295,347
B,2024-04-30,1,Tuesday,4,2024,30,11881.0,308.52,0.0281,334
B,2024-05-01,2,Wednesday,5,2024,1,11910.0,283.94,0.0041,49
B,2024-05-02,3,Thursday,5,2024,2,11768.0,330.52,0.0182,214
B,2024-05-03,4,Friday,5,2024,3,12334.0,328.77,0.0098,121
B,2024-05-04,5,Saturday,5,2024,4,7672.0,326.25,0.0128,98
B,2024-05-05,6,Sunday,5,2024,5,5164.0,337.49,0.0127,66
B,2024-05-06,0,Monday,5,2024,6,13002.0,335.06,0.0154,200
B,2024-05-07,1,Tuesday,5,2024,7,11768.0,302.74,0.0139,164
B,2024-05-08,2,Wednesday,5,2024,8,11917.0,286.02,0.00885,105
B,2024-05-09,3,Thursday,5,2024,9,11394.0,342.53,0.0182,207
B,2024-05-10,4,Friday,5,2024,10,10986.0,337.06,0.00995,109
B,2024-05-11,5,Saturday,5,2024,11,8107.0,335.42,0.0128,104
B,2024-05-12,6,Sunday,5,2024,12,4050.0,325.2,0.01335,54
B,2024-05-13,0,Monday,5,2024,13,11156.0,334.03,0.0154,172
B,2024-05-14,1,Tuesday,5,2024,14,10891.0,316.28,0.0303,330
B,2024-05-15,2,Wednesday,5,2024,15,10444.0,284.73,0.0069,72
B,2024-05-16,3,Thursday,5,2024,16,10566.0,338.42,0.0182,192
B,2024-05-17,4,Friday,5,2024,17,11017.0,337.3,0.017,187
B,2024-05-18,5,Saturday,5,2024,18,6753.0,340.84,0.0709,479
B,2024-05-19,6,Sunday,5,2024,19,4282.0,337.34,0.02,86
B,2024-05-20,0,Monday,5,2024,20,12003.0,328.43,0.0204,245
B,2024-05-21,1,Tuesday,5,2024,21,10436.0,322.55,0.0995,1038
B,2024-05-22,2,Wednesday,5,2024,22,10188.0,288.06,0.0174,177
B,2024-05-23,3,Thursday,5,2024,23,10207.0,336.84,0.0212,216
B,2024-05-24,4,Friday,5,2024,24,9924.0,331.35,0.0101,100
B,2024-05-25,5,Saturday,5,2024,25,7132.0,333.91,0.0255,182
B,2024-05-26,6,Sunday,5,2024,26,3996.0,315.32,0.0152,61
B,2024-05-27,0,Monday,5,2024,27,6576.0,310.17,0.0074,49
B,2024-05-28,1,Tuesday,5,2024,28,11555.0,296.87,0.0118,136
B,2024-05-29,2,Wednesday,5,2024,29,10815.0,263.26,0.0099,107
B,2024-05-30,3,Thursday,5,2024,30,9831.0,334.25,0.0461,453
B,2024-05-31,4,Friday,5,2024,31,10693.0,302.26,0.0185,198
B,2024-06-01,5,Saturday,6,2024,1,7528.0,347.88,0.0176,132
B,2024-06-02,6,Sunday,6,2024,2,5200.0,337.61,0.0083,43
B,2024-06-03,0,Monday,6,2024,3,13735.0,331.78,0.0068,93
B,2024-06-04,1,Tuesday,6,2024,4,12071.0,347.73,0.0071,86
B,2024-06-05,2,Wednesday,6,2024,5,11756.0,344.09,0.009,106
B,2024-06-06,3,Thursday,6,2024,6,10749.0,326.19,0.0208,224
B,2024-06-07,4,Friday,6,2024,7,10675.0,303.42,0.0032,34
B,2024-06-08,5,Saturday,6,2024,8,7359.0,336.1,0.0036,26
B,2024-06-09,6,Sunday,6,2024,9,4548.0,339.89,0.0076,35
B,2024-06-10,0,Monday,6,2024,10,12463.0,338.7,0.0037,46
B,2024-06-11,1,Tuesday,6,2024,11,11209.0,327.77,0.0065,73
B,2024-06-12,2,Wednesday,6,2024,12,10688.0,330.13,0.0124,133
B,2024-06-13,3,Thursday,6,2024,13,10119.0,325.03,0.0269,272
B,2024-06-14,4,Friday,6,2024,14,11074.0,302.19,0.0058,64
B,2024-06-15,5,Saturday,6,2024,15,7289.0,337.81,0.0062,45
B,2024-06-16,6,Sunday,6,2024,16,3861.0,333.75,0.0039,15
B,2024-06-17,0,Monday,6,2024,17,12420.0,321.09,0.0072,89
B,2024-06-18,1,Tuesday,6,2024,18,10759.0,330.06,0.0193,208
B,2024-06-19,2,Wednesday,6,2024,19,9655.0,342.58,0.0339,327
B,2024-06-20,3,Thursday,6,2024,20,11249.0,325.05,0.0325,366
B,2024-06-21,4,Friday,6,2024,21,11260.0,296.89,0.033,372
B,2024-06-22,5,Saturday,6,2024,22,7073.0,343.0,0.0156,110
B,2024-06-23,6,Sunday,6,2024,23,4726.0,324.03,0.0059,28
B,2024-06-24,0,Monday,6,2024,24,12089.0,329.46,0.0079,96
B,2024-06-25,1,Tuesday,6,2024,25,11816.0,326.56,0.0133,157
B,2024-06-26,2,Wednesday,6,2024,26,10808.0,320.11,0.0147,159
B,2024-06-27,3,Thursday,6,2024,27,11070.0,312.24,0.0258,286
B,2024-06-28,4,Friday,6,2024,28,10517.0,288.81,0.0264,278
B,2024-06-29,5,Saturday,6,2024,29,6952.0,317.96,0.0144,100
B,2024-06-30,6,Sunday,6,2024,30,4466.0,343.54,0.0251,112
B,2024-07-01,0,Monday,7,2024,1,13539.0,336.56,0.0073,99
B,2024-07-02,1,Tuesday,7,2024,2,11789.0,334.68,0.02,236
B,2024-07-03,2,Wednesday,7,2024,3,11564.0,339.5,0.0361,417
B,2024-07-04,3,Thursday,7,2024,4,4858.0,342.55,0.0194,94
B,2024-07-05,4,Friday,7,2024,5,11932.0,317.82,0.0184,220
B,2024-07-06,5,Saturday,7,2024,6,7288.0,297.87,0.01,73
B,2024-07-07,6,Sunday,7,2024,7,4733.0,336.3,0.014,66
B,2024-07-08,0,Monday,7,2024,8,13865.0,341.78,0.0089,123
B,2024-07-09,1,Tuesday,7,2024,9,12003.0,337.15,0.0148,178
B,2024-07-10,2,Wednesday,7,2024,10,11288.0,337.94,0.0172,194
B,2024-07-11,3,Thursday,7,2024,11,11376.0,335.15,0.0224,255
B,2024-07-12,4,Friday,7,2024,12,10779.0,318.08,0.0151,163
B,2024-07-13,5,Saturday,7,2024,13,6696.0,283.38,0.0068,46
B,2024-07-14,6,Sunday,7,2024,14,4607.0,332.86,0.0183,84
B,2024-07-15,0,Monday,7,2024,15,11868.0,342.28,0.013,154
B,2024-07-16,1,Tuesday,7,2024,16,10275.0,333.19,0.0167,172
B,2024-07-17,2,Wednesday,7,2024,17,11140.0,343.89,0.0235,262
B,2024-07-18,3,Thursday,7,2024,18,10300.0,337.02,0.0103,106
B,2024-07-19,4,Friday,7,2024,19,10393.0,313.82,0.0497,517
B,2024-07-20,5,Saturday,7,2024,20,7637.0,297.83,0.0159,121
B,2024-07-21,6,Sunday,7,2024,21,4689.0,334.03,0.0163,76
B,2024-07-22,0,Monday,7,2024,22,11666.0,330.63,0.0104,121
B,2024-07-23,1,Tuesday,7,2024,23,11087.0,335.72,0.0116,129
B,2024-07-24,2,Wednesday,7,2024,24,10197.0,336.73,0.0214,218
B,2024-07-25,3,Thursday,7,2024,25,10599.0,330.44,0.0083,88
B,2024-07-26,4,Friday,7,2024,26,9744.0,308.7,0.0309,301
B,2024-07-27,5,Saturday,7,2024,27,7184.0,288.53,0.0103,74
B,2024-07-28,6,Sunday,7,2024,28,4263.0,331.35,0.0121,52
B,2024-07-29,0,Monday,7,2024,29,12167.0,321.44,0.011,134
B,2024-07-30,1,Tuesday,7,2024,30,10481.0,337.77,0.0075,79
B,2024-07-31,2,Wednesday,7,2024,31,10131.0,332.51,0.0077,78
B,2024-08-01,3,Thursday,8,2024,1,11272.0,332.84,0.0092,104
B,2024-08-02,4,Friday,8,2024,2,12391.0,346.19,0.0101,125
B,2024-08-03,5,Saturday,8,2024,3,8387.0,330.31,0.0212,178
B,2024-08-04,6,Sunday,8,2024,4,5500.0,308.18,0.0052,29
B,2024-08-05,0,Monday,8,2024,5,13735.0,345.93,0.0115,158
B,2024-08-06,1,Tuesday,8,2024,6,11490.0,335.72,0.0059,68
B,2024-08-07,2,Wednesday,8,2024,7,10664.0,335.86,0.0063,67
B,2024-08-08,3,Thursday,8,2024,8,10556.0,327.5,0.0049,52
B,2024-08-09,4,Friday,8,2024,9,10462.0,333.8,0.0239,250
B,2024-08-10,5,Saturday,8,2024,10,7261.0,328.17,0.0365,265
B,2024-08-11,6,Sunday,8,2024,11,4706.0,292.6,0.009,42
B,2024-08-12,0,Monday,8,2024,12,11125.0,338.67,0.0082,91
B,2024-08-13,1,Tuesday,8,2024,13,9884.0,338.24,0.0091,90
B,2024-08-14,2,Wednesday,8,2024,14,10032.0,330.78,0.0043,43
B,2024-08-15,3,Thursday,8,2024,15,9752.0,334.6,0.0058,57
B,2024-08-16,4,Friday,8,2024,16,9956.0,327.31,0.0055,55
B,2024-08-17,5,Saturday,8,2024,17,6987.0,326.63,0.0061,43
B,2024-08-18,6,Sunday,8,2024,18,4342.0,304.9,0.0147,64
B,2024-08-19,0,Monday,8,2024,19,10811.0,343.49,0.037,400
B,2024-08-20,1,Tuesday,8,2024,20,10138.0,351.8,0.018,182
B,2024-08-21,2,Wednesday,8,2024,21,9962.0,333.1,0.0246,245
B,2024-08-22,3,Thursday,8,2024,22,9427.0,329.56,0.0071,67
B,2024-08-23,4,Friday,8,2024,23,10178.0,336.92,0.0174,177
B,2024-08-24,5,Saturday,8,2024,24,6535.0,325.41,0.0281,184
B,2024-08-25,6,Sunday,8,2024,25,4677.0,282.2,0.0088,41
B,2024-08-26,0,Monday,8,2024,26,10563.0,332.89,0.0061,64
B,2024-08-27,1,Tuesday,8,2024,27,10300.0,322.95,0.005,52
B,2024-08-28,2,Wednesday,8,2024,28,9587.0,323.46,0.0033,32
B,2024-08-29,3,Thursday,8,2024,29,8758.0,336.14,0.0269,236
B,2024-08-30,4,Friday,8,2024,30,9961.0,336.52,0.0449,447
B,2024-08-31,5,Saturday,8,2024,31,6918.0,324.99,0.0395,273
B,2024-09-01,6,Sunday,9,2024,1,4494.0,318.5,0.0191,86
B,2024-09-02,0,Monday,9,2024,2,11387.0,334.85,0.0037,42
B,2024-09-03,1,Tuesday,9,2024,3,10294.0,332.22,0.047,484
B,2024-09-04,2,Wednesday,9,2024,4,10131.0,332.51,0.0265,268
B,2024-09-05,3,Thursday,9,2024,5,10026.0,334.535,0.0284,285
B,2024-09-06,4,Friday,9,2024,6,10286.0,335.15999999999997,0.0184,189
B,2024-09-07,5,Saturday,9,2024,7,7022.0,327.31,0.0168,118
B,2024-09-08,6,Sunday,9,2024,8,4683.0,326.5,0.015,70
B,2024-09-09,0,Monday,9,2024,9,11387.0,334.85,0.0052,59
B,2024-09-10,1,Tuesday,9,2024,10,10294.0,332.22,0.0169,174
B,2024-09-11,2,Wednesday,9,2024,11,10131.0,331.645,0.0124,126
B,2024-09-12,3,Thursday,9,2024,12,9470.0,334.47,0.0196,186
B,2024-09-13,4,Friday,9,2024,13,9247.0,323.5,0.0232,215
B,2024-09-14,5,Saturday,9,2024,14,6890.0,311.43,0.0165,114
B,2024-09-15,6,Sunday,9,2024,15,4298.0,315.85,0.0126,54
B,2024-09-16,0,Monday,9,2024,16,10854.0,294.7,0.0056,61
B,2024-09-17,1,Tuesday,9,2024,17,10294.0,332.22,0.0153,157
B,2024-09-18,2,Wednesday,9,2024,18,9981.0,332.82,0.0187,187
B,2024-09-19,3,Thursday,9,2024,19,9411.0,346.59,0.0215,202
B,2024-09-20,4,Friday,9,2024,20,10018.0,337.7,0.0129,129
B,2024-09-21,5,Saturday,9,2024,21,6663.0,331.33,0.0087,58
B,2024-09-22,6,Sunday,9,2024,22,4295.0,307.7,0.0081,35
B,2024-09-23,0,Monday,9,2024,23,11124.0,282.99,0.0035,39
B,2024-09-24,1,Tuesday,9,2024,24,9684.0,315.61,0.0049,47
B,2024-09-25,2,Wednesday,9,2024,25,10521.0,337.08,0.0121,127
B,2024-09-26,3,Thursday,9,2024,26,9371.0,331.98,0.0094,88
B,2024-09-27,4,Friday,9,2024,27,9822.0,328.44,0.0094,92
B,2024-09-28,5,Saturday,9,2024,28,6763.0,317.11,0.0128,87
B,2024-09-29,6,Sunday,9,2024,29,4127.0,334.03,0.0106,44
B,2024-09-30,0,Monday,9,2024,30,11613.0,337.78,0.0326,379
B,2024-10-01,1,Tuesday,10,2024,1,11492.0,316.19,0.0199,229
B,2024-10-02,2,Wednesday,10,2024,2,11169.0,304.11,0.0151,169
B,2024-10-03,3,Thursday,10,2024,3,11589.0,340.82,0.0145,168
B,2024-10-04,4,Friday,10,2024,4,11466.0,339.47,0.0062,71
B,2024-10-05,5,Saturday,10,2024,5,8178.0,331.58,0.0032,26
B,2024-10-06,6,Sunday,10,2024,6,5094.0,330.31,0.0079,40
B,2024-10-07,0,Monday,10,2024,7,12899.0,335.53,0.0057,74
B,2024-10-08,1,Tuesday,10,2024,8,11424.0,322.18,0.006,69
B,2024-10-09,2,Wednesday,10,2024,9,10108.0,295.39,0.0033,33
B,2024-10-10,3,Thursday,10,2024,10,10457.0,335.27,0.0074,77
B,2024-10-11,4,Friday,10,2024,11,10640.0,330.02,0.0037,39
B,2024-10-12,5,Saturday,10,2024,12,7298.0,327.99,0.0068,50
B,2024-10-13,6,Sunday,10,2024,13,4930.0,336.58,0.008,39
B,2024-10-14,0,Monday,10,2024,14,11387.0,334.35,0.0114,130
B,2024-10-15,1,Tuesday,10,2024,15,9889.0,322.97,0.0144,142
B,2024-10-16,2,Wednesday,10,2024,16,10672.0,305.49,0.0059,63
B,2024-10-17,3,Thursday,10,2024,17,10433.0,344.33,0.0062,65
B,2024-10-18,4,Friday,10,2024,18,10498.0,337.03,0.0105,110
B,2024-10-19,5,Saturday,10,2024,19,7057.0,333.05,0.0072,51
B,2024-10-20,6,Sunday,10,2024,20,5068.0,340.04,0.0047,24
B,2024-10-21,0,Monday,10,2024,21,10867.0,334.85,0.0267,290
B,2024-10-22,1,Tuesday,10,2024,22,9716.0,329.43,0.0133,129
B,2024-10-23,2,Wednesday,10,2024,23,10100.0,299.85,0.0043,43
B,2024-10-24,3,Thursday,10,2024,24,9442.0,313.8,0.004,38
B,2024-10-25,4,Friday,10,2024,25,10008.0,336.74,0.0103,103
B,2024-10-26,5,Saturday,10,2024,26,6852.0,331.46,0.0198,136
B,2024-10-27,6,Sunday,10,2024,27,4832.0,322.69,0.0083,40
B,2024-10-28,0,Monday,10,2024,28,10933.0,326.06,0.0122,133
B,2024-10-29,1,Tuesday,10,2024,29,10085.0,310.67,0.019,192
B,2024-10-30,2,Wednesday,10,2024,30,9196.0,311.58,0.0052,48
B,2024-10-31,3,Thursday,10,2024,31,9070.0,299.57,0.0039,35
B,2024-11-01,4,Friday,11,2024,1,11480.0,337.56,0.0118,135
B,2024-11-02,5,Saturday,11,2024,2,8526.0,337.51,0.0073,62
B,2024-11-03,6,Sunday,11,2024,3,5750.0,335.05,0.011,63
B,2024-11-04,0,Monday,11,2024,4,12755.0,357.34,0.0101,129
B,2024-11-05,1,Tuesday,11,2024,5,10810.0,356.93,0.0131,142
B,2024-11-06,2,Wednesday,11,2024,6,10352.0,318.89,0.0082,85
B,2024-11-07,3,Thursday,11,2024,7,10939.0,293.97,0.0079,86
B,2024-11-08,4,Friday,11,2024,8,11430.0,357.9,0.0187,214
B,2024-11-09,5,Saturday,11,2024,9,8030.0,350.34,0.0189,152
B,2024-11-10,6,Sunday,11,2024,10,5404.0,342.25,0.0182,98
B,2024-11-11,0,Monday,11,2024,11,10465.0,343.12,0.0154,161
B,2024-11-12,1,Tuesday,11,2024,12,10907.0,335.88,0.0206,225
B,2024-11-13,2,Wednesday,11,2024,13,11460.0,307.67,0.0151,173
B,2024-11-14,3,Thursday,11,2024,14,11200.0,291.45,0.0073,82
B,2024-11-15,4,Friday,11,2024,15,10795.0,353.17,0.0146,158
B,2024-11-16,5,Saturday,11,2024,16,7668.0,355.04,0.0155,119
B,2024-11-17,6,Sunday,11,2024,17,5232.0,334.96,0.0167,87
B,2024-11-18,0,Monday,11,2024,18,11639.0,354.35,0.0287,334
B,2024-11-19,1,Tuesday,11,2024,19,10876.0,354.32,0.0246,268
B,2024-11-20,2,Wednesday,11,2024,20,11362.0,322.31,0.0123,140
B,2024-11-21,3,Thursday,11,2024,21,10987.0,300.88,0.0042,46
B,2024-11-22,4,Friday,11,2024,22,11288.0,343.43,0.0163,184
B,2024-11-23,5,Saturday,11,2024,23,8956.0,341.92,0.0214,192
B,2024-11-24,6,Sunday,11,2024,24,5605.0,334.99,0.0185,104
B,2024-11-25,0,Monday,11,2024,25,12253.0,337.05,0.0212,260
B,2024-11-26,1,Tuesday,11,2024,26,10805.0,321.7,0.0141,152
B,2024-11-27,2,Wednesday,11,2024,27,10294.0,307.83,0.0088,91
B,2024-11-28,3,Thursday,11,2024,28,1140.0,288.72,0.0065,7
B,2024-11-29,4,Friday,11,2024,29,14038.0,314.81,0.004,56
B,2024-11-30,5,Saturday,11,2024,30,9827.0,333.38,0.0081,80
B,2024-12-01,6,Sunday,12,2024,1,6702.0,333.51,0.0064,43
B,2024-12-02,0,Monday,12,2024,2,16467.0,336.96,0.004,66
B,2024-12-03,1,Tuesday,12,2024,3,14486.0,337.35,0.0069,100
B,2024-12-04,2,Wednesday,12,2024,4,12987.0,339.01,0.0069,90
B,2024-12-05,3,Thursday,12,2024,5,13248.0,324.64,0.013,172
