portfolio,date,interval,day_of_week,day_of_week_name,month_name,calls_offered,abandoned_calls,abandon_rate,cct_seconds
C,2025-05-08,14:00,3,Thursday,May,827.0,1,0.0012,365.48
C,2025-05-08,14:30,3,Thursday,May,869.0,10,0.0115,342.0
C,2025-05-08,15:00,3,Thursday,May,899.0,5,0.0056,350.84
C,2025-05-08,15:30,3,Thursday,May,902.0,1,0.0011,340.43
C,2025-05-08,16:00,3,Thursday,May,841.0,4,0.0048,338.34
C,2025-05-08,16:30,3,Thursday,May,851.0,7,0.008,344.26
C,2025-05-08,17:00,3,Thursday,May,820.0,2,0.0027,352.1
C,2025-05-08,17:30,3,Thursday,May,770.0,0,0.0,336.26
C,2025-05-08,18:00,3,Thursday,May,685.0,1,0.0015,330.79
C,2025-05-08,18:30,3,Thursday,May,627.0,1,0.0017,348.5
C,2025-05-08,19:00,3,Thursday,May,530.0,0,0.0,339.46
C,2025-05-08,19:30,3,Thursday,May,474.0,6,0.0127,393.97
C,2025-05-08,20:00,3,Thursday,May,436.0,2,0.0046,329.69
C,2025-05-08,20:30,3,Thursday,May,372.0,2,0.0061,373.45
C,2025-05-08,21:00,3,Thursday,May,299.5,1,0.003,333.51
C,2025-05-08,21:30,3,Thursday,May,236.0,2,0.0085,360.86
C,2025-05-08,22:00,3,Thursday,May,213.0,0,0.0,335.61
C,2025-05-08,22:30,3,Thursday,May,137.0,0,0.0,381.82
C,2025-05-08,23:00,3,Thursday,May,137.0,0,0.0,379.07
C,2025-05-08,23:30,3,Thursday,May,91.0,0,0.0,337.1
C,2025-05-09,00:00,4,Friday,May,92.0,0,0.0,387.6
C,2025-05-09,00:30,4,Friday,May,52.0,0,0.0,323.54
C,2025-05-09,01:00,4,Friday,May,42.0,0,0.0,326.81
C,2025-05-09,01:30,4,Friday,May,15.0,0,0.0,260.6
C,2025-05-09,02:00,4,Friday,May,13.0,0,0.0,159.15
C,2025-05-09,02:30,4,Friday,May,14.0,0,0.0,383.43
C,2025-05-09,03:00,4,Friday,May,10.0,0,0.0,305.8
C,2025-05-09,03:30,4,Friday,May,10.0,0,0.0,479.3
C,2025-05-09,04:00,4,Friday,May,11.0,0,0.0,172.45
C,2025-05-09,04:30,4,Friday,May,11.0,0,0.0,229.55
C,2025-05-09,05:00,4,Friday,May,9.0,0,0.0,219.44
C,2025-05-09,05:30,4,Friday,May,14.0,0,0.0,368.14
C,2025-05-09,06:00,4,Friday,May,36.0,0,0.0,235.0
C,2025-05-09,06:30,4,Friday,May,72.0,4,0.0556,252.19
C,2025-05-09,07:00,4,Friday,May,95.0,4,0.0421,244.29
C,2025-05-09,07:30,4,Friday,May,142.0,1,0.007,243.55
C,2025-05-09,08:00,4,Friday,May,246.0,0,0.0,275.19
C,2025-05-09,08:30,4,Friday,May,356.0,0,0.0,293.08
C,2025-05-09,09:00,4,Friday,May,515.0,0,0.0,289.49
C,2025-05-09,09:30,4,Friday,May,650.0,2,0.0031,326.53
C,2025-05-09,10:00,4,Friday,May,737.0,1,0.0014,319.84
C,2025-05-09,10:30,4,Friday,May,835.0,1,0.0012,330.47
C,2025-05-09,11:00,4,Friday,May,846.0,2,0.0024,336.31
C,2025-05-09,11:30,4,Friday,May,920.0,2,0.0022,317.76
C,2025-05-09,12:00,4,Friday,May,929.0,8,0.0086,346.98
C,2025-05-09,12:30,4,Friday,May,961.0,4,0.0042,325.45
C,2025-05-09,13:00,4,Friday,May,917.0,3,0.0033,358.26
C,2025-05-09,13:30,4,Friday,May,892.0,4,0.0045,341.95
C,2025-05-09,14:00,4,Friday,May,903.0,0,0.0,350.69
C,2025-05-09,14:30,4,Friday,May,912.0,3,0.0033,364.09
C,2025-05-09,15:00,4,Friday,May,905.0,3,0.0033,347.02
C,2025-05-09,15:30,4,Friday,May,869.0,1,0.0012,363.06
C,2025-05-09,16:00,4,Friday,May,863.0,1,0.0012,358.09
C,2025-05-09,16:30,4,Friday,May,895.0,6,0.0067,357.39
C,2025-05-09,17:00,4,Friday,May,738.0,1,0.0014,343.16
C,2025-05-09,17:30,4,Friday,May,681.0,1,0.0015,346.87
C,2025-05-09,18:00,4,Friday,May,609.0,3,0.0049,384.24
C,2025-05-09,18:30,4,Friday,May,547.0,0,0.0,354.31
C,2025-05-09,19:00,4,Friday,May,476.0,2,0.0042,350.61
C,2025-05-09,19:30,4,Friday,May,473.0,0,0.0,343.26
C,2025-05-09,20:00,4,Friday,May,366.0,1,0.0027,322.38
C,2025-05-09,20:30,4,Friday,May,300.0,1,0.0033,347.29
C,2025-05-09,21:00,4,Friday,May,254.0,1,0.0039,344.21
C,2025-05-09,21:30,4,Friday,May,235.0,0,0.0,357.05
C,2025-05-09,22:00,4,Friday,May,176.0,0,0.0,327.25
C,2025-05-09,22:30,4,Friday,May,151.0,1,0.0066,298.87
C,2025-05-09,23:00,4,Friday,May,122.0,0,0.0,317.41
C,2025-05-09,23:30,4,Friday,May,90.0,0,0.0,308.74
C,2025-05-10,00:00,5,Saturday,May,59.0,0,0.0,365.1
C,2025-05-10,00:30,5,Saturday,May,44.0,0,0.0,288.25
C,2025-05-10,01:00,5,Saturday,May,36.0,0,0.0,359.94
C,2025-05-10,01:30,5,Saturday,May,18.0,0,0.0,319.06
C,2025-05-10,02:00,5,Saturday,May,17.0,0,0.0,273.82
C,2025-05-10,02:30,5,Saturday,May,12.0,0,0.0,405.83
C,2025-05-10,03:00,5,Saturday,May,5.0,0,0.0,306.2
C,2025-05-10,03:30,5,Saturday,May,12.0,0,0.0,408.75
C,2025-05-10,04:00,5,Saturday,May,12.0,0,0.0,263.83
C,2025-05-10,04:30,5,Saturday,May,11.0,0,0.0,198.91
C,2025-05-10,05:00,5,Saturday,May,13.0,0,0.0,279.31
C,2025-05-10,05:30,5,Saturday,May,16.0,0,0.0,176.5
C,2025-05-10,06:00,5,Saturday,May,15.0,0,0.0,319.47
C,2025-05-10,06:30,5,Saturday,May,37.0,0,0.0,241.32
C,2025-05-10,07:00,5,Saturday,May,51.0,1,0.0196,222.34
C,2025-05-10,07:30,5,Saturday,May,95.0,1,0.0105,281.32
C,2025-05-10,08:00,5,Saturday,May,153.0,0,0.0,275.07
C,2025-05-10,08:30,5,Saturday,May,261.0,1,0.0038,298.54
C,2025-05-10,09:00,5,Saturday,May,337.0,0,0.0,289.22
C,2025-05-10,09:30,5,Saturday,May,384.0,0,0.0,297.68
C,2025-05-10,10:00,5,Saturday,May,499.0,0,0.0,308.97
C,2025-05-10,10:30,5,Saturday,May,535.0,1,0.0019,325.45
C,2025-05-10,11:00,5,Saturday,May,548.0,1,0.0018,329.3
C,2025-05-10,11:30,5,Saturday,May,521.0,2,0.0038,342.87
C,2025-05-10,12:00,5,Saturday,May,553.0,1,0.0018,346.77
C,2025-05-10,12:30,5,Saturday,May,572.0,0,0.0,326.05
C,2025-05-10,13:00,5,Saturday,May,575.0,1,0.0017,317.51
C,2025-05-10,13:30,5,Saturday,May,550.0,0,0.0,332.68
C,2025-05-10,14:00,5,Saturday,May,541.0,2,0.0037,347.6
C,2025-05-10,14:30,5,Saturday,May,575.0,8,0.0139,326.89
C,2025-05-10,15:00,5,Saturday,May,577.0,0,0.0,340.14
C,2025-05-10,15:30,5,Saturday,May,580.0,0,0.0,327.58
C,2025-05-10,16:00,5,Saturday,May,519.0,2,0.0039,323.76
C,2025-05-10,16:30,5,Saturday,May,494.0,0,0.0,324.62
C,2025-05-10,17:00,5,Saturday,May,426.0,1,0.0023,349.16
C,2025-05-10,17:30,5,Saturday,May,407.0,2,0.0049,335.41
C,2025-05-10,18:00,5,Saturday,May,402.0,2,0.005,334.72
C,2025-05-10,18:30,5,Saturday,May,378.0,0,0.0,346.84
C,2025-05-10,19:00,5,Saturday,May,324.0,0,0.0,315.07
C,2025-05-10,19:30,5,Saturday,May,298.0,6,0.0201,335.02
C,2025-05-10,20:00,5,Saturday,May,286.0,0,0.0,337.86
C,2025-05-10,20:30,5,Saturday,May,219.0,0,0.0,331.63
C,2025-05-10,21:00,5,Saturday,May,187.0,1,0.0053,310.73
C,2025-05-10,21:30,5,Saturday,May,143.0,0,0.0,340.9
C,2025-05-10,22:00,5,Saturday,May,149.0,2,0.0134,343.12
C,2025-05-10,22:30,5,Saturday,May,116.0,0,0.0,358.18
C,2025-05-10,23:00,5,Saturday,May,73.0,0,0.0,291.85
C,2025-05-10,23:30,5,Saturday,May,78.0,0,0.0,309.36
C,2025-05-11,00:00,6,Sunday,May,49.0,0,0.0,322.78
C,2025-05-11,00:30,6,Sunday,May,32.0,0,0.0,380.81
C,2025-05-11,01:00,6,Sunday,May,25.0,0,0.0,283.64
C,2025-05-11,01:30,6,Sunday,May,21.0,0,0.0,307.9
C,2025-05-11,02:00,6,Sunday,May,15.0,0,0.0,349.27
C,2025-05-11,02:30,6,Sunday,May,9.0,0,0.0,205.89
C,2025-05-11,03:00,6,Sunday,May,9.0,1,0.1111,308.38
C,2025-05-11,03:30,6,Sunday,May,6.0,0,0.0,518.83
C,2025-05-11,04:00,6,Sunday,May,6.0,0,0.0,302.33
C,2025-05-11,04:30,6,Sunday,May,2.0,0,0.0,193.5
C,2025-05-11,05:00,6,Sunday,May,11.0,0,0.0,304.82
C,2025-05-11,05:30,6,Sunday,May,9.0,0,0.0,386.67
C,2025-05-11,06:00,6,Sunday,May,20.0,0,0.0,350.95
C,2025-05-11,06:30,6,Sunday,May,22.0,0,0.0,278.68
C,2025-05-11,07:00,6,Sunday,May,37.0,1,0.027,301.53
C,2025-05-11,07:30,6,Sunday,May,53.0,0,0.0,252.09
C,2025-05-11,08:00,6,Sunday,May,69.0,0,0.0,226.83
C,2025-05-11,08:30,6,Sunday,May,118.0,1,0.0085,282.62
C,2025-05-11,09:00,6,Sunday,May,148.0,0,0.0,260.34
C,2025-05-11,09:30,6,Sunday,May,124.0,0,0.0,266.2
C,2025-05-11,10:00,6,Sunday,May,217.0,0,0.0,272.13
C,2025-05-11,10:30,6,Sunday,May,243.0,0,0.0,291.84
C,2025-05-11,11:00,6,Sunday,May,229.0,0,0.0,337.72
C,2025-05-11,11:30,6,Sunday,May,281.0,1,0.0036,314.1
C,2025-05-11,12:00,6,Sunday,May,312.0,0,0.0,304.32
C,2025-05-11,12:30,6,Sunday,May,332.0,0,0.0,287.36
C,2025-05-11,13:00,6,Sunday,May,297.0,1,0.0034,287.59
C,2025-05-11,13:30,6,Sunday,May,324.0,0,0.0,334.37
C,2025-05-11,14:00,6,Sunday,May,333.0,0,0.0,302.34
C,2025-05-11,14:30,6,Sunday,May,301.0,0,0.0,302.75
C,2025-05-11,15:00,6,Sunday,May,346.0,1,0.0029,301.9
C,2025-05-11,15:30,6,Sunday,May,323.0,0,0.0,345.83
C,2025-05-11,16:00,6,Sunday,May,283.0,0,0.0,336.64
C,2025-05-11,16:30,6,Sunday,May,284.0,0,0.0,333.15
C,2025-05-11,17:00,6,Sunday,May,307.0,0,0.0,343.02
C,2025-05-11,17:30,6,Sunday,May,303.0,0,0.0,305.73
C,2025-05-11,18:00,6,Sunday,May,227.0,1,0.0044,293.96
C,2025-05-11,18:30,6,Sunday,May,200.0,0,0.0,291.87
C,2025-05-11,19:00,6,Sunday,May,196.0,2,0.0102,319.03
C,2025-05-11,19:30,6,Sunday,May,186.0,0,0.0,269.15
C,2025-05-11,20:00,6,Sunday,May,181.0,1,0.0055,289.92
C,2025-05-11,20:30,6,Sunday,May,160.0,0,0.0,279.97
C,2025-05-11,21:00,6,Sunday,May,133.0,0,0.0,265.35
C,2025-05-11,21:30,6,Sunday,May,140.0,0,0.0,276.74
C,2025-05-11,22:00,6,Sunday,May,107.0,0,0.0,341.21
C,2025-05-11,22:30,6,Sunday,May,92.0,0,0.0,272.32
C,2025-05-11,23:00,6,Sunday,May,68.0,0,0.0,281.16
C,2025-05-11,23:30,6,Sunday,May,45.0,0,0.0,267.73
C,2025-05-12,00:00,0,Monday,May,45.0,1,0.0222,318.95
C,2025-05-12,00:30,0,Monday,May,45.0,0,0.0,279.67
C,2025-05-12,01:00,0,Monday,May,34.0,0,0.0,250.65
C,2025-05-12,01:30,0,Monday,May,19.0,2,0.1053,351.82
C,2025-05-12,02:00,0,Monday,May,18.0,4,0.2222,373.14
C,2025-05-12,02:30,0,Monday,May,11.0,0,0.0,346.64
C,2025-05-12,03:00,0,Monday,May,16.0,0,0.0,247.31
C,2025-05-12,03:30,0,Monday,May,8.0,0,0.0,313.75
C,2025-05-12,04:00,0,Monday,May,12.0,0,0.0,437.25
C,2025-05-12,04:30,0,Monday,May,9.0,0,0.0,400.44
C,2025-05-12,05:00,0,Monday,May,11.0,0,0.0,379.0
C,2025-05-12,05:30,0,Monday,May,13.0,0,0.0,355.23
C,2025-05-12,06:00,0,Monday,May,24.0,0,0.0,247.29
C,2025-05-12,06:30,0,Monday,May,39.0,0,0.0,363.9
C,2025-05-12,07:00,0,Monday,May,81.0,0,0.0,271.38
C,2025-05-12,07:30,0,Monday,May,123.0,1,0.0081,274.76
C,2025-05-12,08:00,0,Monday,May,228.0,2,0.0088,294.68
C,2025-05-12,08:30,0,Monday,May,359.0,0,0.0,317.19
C,2025-05-12,09:00,0,Monday,May,547.0,2,0.0037,311.94
C,2025-05-12,09:30,0,Monday,May,683.0,30,0.0439,351.5
C,2025-05-12,10:00,0,Monday,May,825.0,5,0.0061,313.9
C,2025-05-12,10:30,0,Monday,May,873.0,26,0.0298,338.41
C,2025-05-12,11:00,0,Monday,May,1005.0,43,0.0428,354.53
C,2025-05-12,11:30,0,Monday,May,982.0,28,0.0285,349.9
C,2025-05-12,12:00,0,Monday,May,1048.0,33,0.0315,353.7
C,2025-05-12,12:30,0,Monday,May,990.0,30,0.0303,357.32
C,2025-05-12,13:00,0,Monday,May,1006.0,19,0.0189,380.16
C,2025-05-12,13:30,0,Monday,May,1038.0,21,0.0202,361.59
C,2025-05-12,14:00,0,Monday,May,1026.0,13,0.0127,378.82
C,2025-05-12,14:30,0,Monday,May,1051.0,43,0.0409,372.2
C,2025-05-12,15:00,0,Monday,May,1045.0,4,0.0038,366.31
C,2025-05-12,15:30,0,Monday,May,1036.0,13,0.0125,370.39
C,2025-05-12,16:00,0,Monday,May,1011.0,2,0.002,342.44
C,2025-05-12,16:30,0,Monday,May,992.0,1,0.001,342.61
C,2025-05-12,17:00,0,Monday,May,946.0,1,0.0011,356.66
C,2025-05-12,17:30,0,Monday,May,780.0,0,0.0,360.14
C,2025-05-12,18:00,0,Monday,May,844.0,5,0.0059,343.78
C,2025-05-12,18:30,0,Monday,May,740.0,0,0.0,349.63
C,2025-05-12,19:00,0,Monday,May,625.0,1,0.0016,366.32
C,2025-05-12,19:30,0,Monday,May,586.0,7,0.0119,347.44
C,2025-05-12,20:00,0,Monday,May,503.0,17,0.0338,371.63
C,2025-05-12,20:30,0,Monday,May,412.0,0,0.0,317.31
C,2025-05-12,21:00,0,Monday,May,322.0,0,0.0,346.28
C,2025-05-12,21:30,0,Monday,May,300.0,0,0.0,336.92
C,2025-05-12,22:00,0,Monday,May,229.0,0,0.0,314.56
C,2025-05-12,22:30,0,Monday,May,177.0,1,0.0056,320.79
C,2025-05-12,23:00,0,Monday,May,166.0,0,0.0,306.61
C,2025-05-12,23:30,0,Monday,May,108.0,0,0.0,345.14
C,2025-05-13,00:00,1,Tuesday,May,73.0,0,0.0,364.34
C,2025-05-13,00:30,1,Tuesday,May,48.0,0,0.0,319.52
C,2025-05-13,01:00,1,Tuesday,May,38.0,0,0.0,291.39
C,2025-05-13,01:30,1,Tuesday,May,31.0,0,0.0,282.42
C,2025-05-13,02:00,1,Tuesday,May,22.0,0,0.0,373.45
C,2025-05-13,02:30,1,Tuesday,May,23.0,0,0.0,277.96
C,2025-05-13,03:00,1,Tuesday,May,10.0,0,0.0,280.7
C,2025-05-13,03:30,1,Tuesday,May,10.0,0,0.0,209.5
C,2025-05-13,04:00,1,Tuesday,May,11.0,0,0.0,433.09
C,2025-05-13,04:30,1,Tuesday,May,7.0,0,0.0,293.71
C,2025-05-13,05:00,1,Tuesday,May,13.0,0,0.0,246.15
C,2025-05-13,05:30,1,Tuesday,May,11.0,1,0.0909,256.1
C,2025-05-13,06:00,1,Tuesday,May,18.0,1,0.0556,200.0
C,2025-05-13,06:30,1,Tuesday,May,51.0,0,0.0,280.8
C,2025-05-13,07:00,1,Tuesday,May,71.0,1,0.0141,277.01
C,2025-05-13,07:30,1,Tuesday,May,137.0,2,0.0146,248.82
C,2025-05-13,08:00,1,Tuesday,May,231.0,1,0.0043,298.39
C,2025-05-13,08:30,1,Tuesday,May,400.0,1,0.0025,304.17
C,2025-05-13,09:00,1,Tuesday,May,510.0,0,0.0,311.83
C,2025-05-13,09:30,1,Tuesday,May,654.0,11,0.0168,337.52
C,2025-05-13,10:00,1,Tuesday,May,750.0,2,0.0027,328.45
C,2025-05-13,10:30,1,Tuesday,May,866.0,10,0.0115,322.67
C,2025-05-13,11:00,1,Tuesday,May,926.0,0,0.0,320.83
C,2025-05-13,11:30,1,Tuesday,May,939.0,6,0.0064,321.48
C,2025-05-13,12:00,1,Tuesday,May,929.0,12,0.0129,339.46
C,2025-05-13,12:30,1,Tuesday,May,1000.0,33,0.033,337.94
C,2025-05-13,13:00,1,Tuesday,May,946.0,3,0.0032,338.73
C,2025-05-13,13:30,1,Tuesday,May,910.0,24,0.0264,354.49
C,2025-05-13,14:00,1,Tuesday,May,968.0,3,0.0031,357.92
C,2025-05-13,14:30,1,Tuesday,May,943.0,9,0.0095,368.24
C,2025-05-13,15:00,1,Tuesday,May,980.0,3,0.0031,346.11
C,2025-05-13,15:30,1,Tuesday,May,954.0,2,0.0021,337.35
C,2025-05-13,16:00,1,Tuesday,May,930.0,3,0.0032,355.43
C,2025-05-13,16:30,1,Tuesday,May,876.0,2,0.0023,345.86
C,2025-05-13,17:00,1,Tuesday,May,780.0,2,0.0026,361.13
C,2025-05-13,17:30,1,Tuesday,May,786.0,3,0.0038,347.62
C,2025-05-13,18:00,1,Tuesday,May,761.0,5,0.0066,340.87
C,2025-05-13,18:30,1,Tuesday,May,631.0,2,0.0032,341.42
C,2025-05-13,19:00,1,Tuesday,May,584.0,1,0.0017,346.54
C,2025-05-13,19:30,1,Tuesday,May,483.0,0,0.0,329.95
C,2025-05-13,20:00,1,Tuesday,May,425.0,2,0.0047,354.78
C,2025-05-13,20:30,1,Tuesday,May,380.0,1,0.0026,328.37
C,2025-05-13,21:00,1,Tuesday,May,331.0,1,0.003,310.99
C,2025-05-13,21:30,1,Tuesday,May,309.0,0,0.0,325.75
C,2025-05-13,22:00,1,Tuesday,May,235.0,1,0.0043,331.68
C,2025-05-13,22:30,1,Tuesday,May,189.0,1,0.0053,321.96
C,2025-05-13,23:00,1,Tuesday,May,156.0,0,0.0,307.08
C,2025-05-13,23:30,1,Tuesday,May,110.0,0,0.0,334.32
C,2025-05-14,00:00,2,Wednesday,May,69.0,0,0.0,332.87
C,2025-05-14,00:30,2,Wednesday,May,62.0,2,0.0323,372.43
C,2025-05-14,01:00,2,Wednesday,May,30.0,0,0.0,366.6
C,2025-05-14,01:30,2,Wednesday,May,28.0,0,0.0,372.96
C,2025-05-14,02:00,2,Wednesday,May,25.0,0,0.0,313.08
C,2025-05-14,02:30,2,Wednesday,May,23.0,0,0.0,266.39
C,2025-05-14,03:00,2,Wednesday,May,10.0,0,0.0,297.4
C,2025-05-14,03:30,2,Wednesday,May,12.0,1,0.0833,338.91
C,2025-05-14,04:00,2,Wednesday,May,13.0,1,0.0769,219.92
C,2025-05-14,04:30,2,Wednesday,May,15.0,3,0.2,300.25
C,2025-05-14,05:00,2,Wednesday,May,8.0,1,0.125,345.0
C,2025-05-14,05:30,2,Wednesday,May,19.0,3,0.1579,249.5
C,2025-05-14,06:00,2,Wednesday,May,32.0,0,0.0,326.59
C,2025-05-14,06:30,2,Wednesday,May,48.0,1,0.0208,226.64
C,2025-05-14,07:00,2,Wednesday,May,91.0,0,0.0,267.31
C,2025-05-14,07:30,2,Wednesday,May,144.0,0,0.0,247.26
C,2025-05-14,08:00,2,Wednesday,May,261.0,1,0.0038,269.2
C,2025-05-14,08:30,2,Wednesday,May,384.0,7,0.0182,321.06
C,2025-05-14,09:00,2,Wednesday,May,621.0,9,0.0145,316.86
C,2025-05-14,09:30,2,Wednesday,May,779.0,43,0.0552,351.1
C,2025-05-14,10:00,2,Wednesday,May,949.0,42,0.0443,339.24
C,2025-05-14,10:30,2,Wednesday,May,976.0,37,0.0379,347.66
C,2025-05-14,11:00,2,Wednesday,May,939.0,9,0.0096,335.31
C,2025-05-14,11:30,2,Wednesday,May,938.0,10,0.0107,348.26
C,2025-05-14,12:00,2,Wednesday,May,957.0,2,0.0021,329.57
C,2025-05-14,12:30,2,Wednesday,May,863.0,3,0.0035,330.89
C,2025-05-14,13:00,2,Wednesday,May,950.0,1,0.0011,335.39
C,2025-05-14,13:30,2,Wednesday,May,993.0,15,0.0151,339.96
C,2025-05-14,14:00,2,Wednesday,May,946.0,3,0.0032,335.83
C,2025-05-14,14:30,2,Wednesday,May,931.0,4,0.0043,351.23
C,2025-05-14,15:00,2,Wednesday,May,976.0,3,0.0031,339.31
C,2025-05-14,15:30,2,Wednesday,May,896.0,1,0.0011,360.65
C,2025-05-14,16:00,2,Wednesday,May,905.0,1,0.0011,341.65
C,2025-05-14,16:30,2,Wednesday,May,875.0,0,0.0,354.38
C,2025-05-14,17:00,2,Wednesday,May,839.0,3,0.0033,347.79
C,2025-05-14,17:30,2,Wednesday,May,801.0,2,0.0028,347.71
C,2025-05-14,18:00,2,Wednesday,May,720.5,1,0.0015,357.16
C,2025-05-14,18:30,2,Wednesday,May,635.5,1,0.0016,358.4
C,2025-05-14,19:00,2,Wednesday,May,582.5,1,0.0019,346.41
C,2025-05-14,19:30,2,Wednesday,May,513.5,2,0.004,339.26
C,2025-05-14,20:00,2,Wednesday,May,444.0,1,0.0022,343.37
C,2025-05-14,20:30,2,Wednesday,May,371.5,1,0.0027,344.62
C,2025-05-14,21:00,2,Wednesday,May,314.5,0,0.0,346.53
C,2025-05-14,21:30,2,Wednesday,May,261.0,0,0.0,337.81
C,2025-05-14,22:00,2,Wednesday,May,208.0,0,0.0,341.985
C,2025-05-14,22:30,2,Wednesday,May,178.0,2,0.0112,310.91
C,2025-05-14,23:00,2,Wednesday,May,151.0,0,0.0,306.71
C,2025-05-14,23:30,2,Wednesday,May,114.0,0,0.0,361.12
C,2025-05-15,00:00,3,Thursday,May,79.0,0,0.0,351.46
C,2025-05-15,00:30,3,Thursday,May,52.0,0,0.0,340.37
C,2025-05-15,01:00,3,Thursday,May,37.0,0,0.0,235.65
C,2025-05-15,01:30,3,Thursday,May,29.0,0,0.0,360.55
C,2025-05-15,02:00,3,Thursday,May,17.0,0,0.0,209.24
C,2025-05-15,02:30,3,Thursday,May,15.0,0,0.0,241.33
C,2025-05-15,03:00,3,Thursday,May,11.0,0,0.0,346.18
C,2025-05-15,03:30,3,Thursday,May,11.0,0,0.0,274.36
C,2025-05-15,04:00,3,Thursday,May,12.0,0,0.0,313.5
C,2025-05-15,04:30,3,Thursday,May,3.0,0,0.0,512.33
C,2025-05-15,05:00,3,Thursday,May,11.0,0,0.0,228.73
C,2025-05-15,05:30,3,Thursday,May,21.0,0,0.0,377.67
C,2025-05-15,06:00,3,Thursday,May,35.0,0,0.0,226.71
C,2025-05-15,06:30,3,Thursday,May,53.0,4,0.0755,287.8
C,2025-05-15,07:00,3,Thursday,May,106.0,2,0.0189,259.97
C,2025-05-15,07:30,3,Thursday,May,150.0,2,0.0133,269.81
C,2025-05-15,08:00,3,Thursday,May,259.0,0,0.0,295.39
C,2025-05-15,08:30,3,Thursday,May,368.0,3,0.0082,308.56
C,2025-05-15,09:00,3,Thursday,May,500.0,2,0.004,322.13
C,2025-05-15,09:30,3,Thursday,May,666.0,4,0.006,327.14
C,2025-05-15,10:00,3,Thursday,May,751.0,1,0.0013,324.93
C,2025-05-15,10:30,3,Thursday,May,815.0,8,0.0098,313.23
C,2025-05-15,11:00,3,Thursday,May,925.0,6,0.0065,323.61
C,2025-05-15,11:30,3,Thursday,May,978.0,8,0.0082,344.43
C,2025-05-15,12:00,3,Thursday,May,912.0,2,0.0022,337.72
C,2025-05-15,12:30,3,Thursday,May,931.0,15,0.0161,340.79
C,2025-05-15,13:00,3,Thursday,May,920.0,16,0.0174,336.34
C,2025-05-15,13:30,3,Thursday,May,945.0,40,0.0423,330.05
C,2025-05-15,14:00,3,Thursday,May,991.0,49,0.0494,341.85
C,2025-05-15,14:30,3,Thursday,May,1043.0,29,0.0278,358.63
C,2025-05-15,15:00,3,Thursday,May,938.0,1,0.0011,333.08
C,2025-05-15,15:30,3,Thursday,May,861.0,0,0.0,351.41
C,2025-05-15,16:00,3,Thursday,May,961.0,5,0.0052,353.94
C,2025-05-15,16:30,3,Thursday,May,843.0,0,0.0,365.74
C,2025-05-15,17:00,3,Thursday,May,843.0,2,0.0024,352.86
C,2025-05-15,17:30,3,Thursday,May,810.0,3,0.0037,340.0
C,2025-05-15,18:00,3,Thursday,May,685.0,3,0.0044,339.39
C,2025-05-15,18:30,3,Thursday,May,627.0,1,0.0016,340.73
C,2025-05-15,19:00,3,Thursday,May,579.0,1,0.0017,336.96
C,2025-05-15,19:30,3,Thursday,May,522.0,43,0.0824,359.92
C,2025-05-15,20:00,3,Thursday,May,508.0,83,0.1634,370.92
C,2025-05-15,20:30,3,Thursday,May,441.0,22,0.0499,359.05
C,2025-05-15,21:00,3,Thursday,May,344.0,1,0.0029,362.27
C,2025-05-15,21:30,3,Thursday,May,283.0,0,0.0,354.76
C,2025-05-15,22:00,3,Thursday,May,229.0,0,0.0,339.39
C,2025-05-15,22:30,3,Thursday,May,168.0,0,0.0,331.86
C,2025-05-15,23:00,3,Thursday,May,127.0,0,0.0,377.62
C,2025-05-15,23:30,3,Thursday,May,95.0,0,0.0,305.82
C,2025-05-16,00:00,4,Friday,May,69.0,0,0.0,404.42
C,2025-05-16,00:30,4,Friday,May,43.0,0,0.0,335.3
C,2025-05-16,01:00,4,Friday,May,35.0,0,0.0,401.49
C,2025-05-16,01:30,4,Friday,May,27.0,0,0.0,306.93
C,2025-05-16,02:00,4,Friday,May,17.0,1,0.0588,381.13
C,2025-05-16,02:30,4,Friday,May,15.0,0,0.0,377.33
C,2025-05-16,03:00,4,Friday,May,4.0,0,0.0,492.0
C,2025-05-16,03:30,4,Friday,May,5.0,0,0.0,479.6
C,2025-05-16,04:00,4,Friday,May,13.0,0,0.0,319.85
C,2025-05-16,04:30,4,Friday,May,13.0,0,0.0,365.46
C,2025-05-16,05:00,4,Friday,May,7.0,0,0.0,382.57
C,2025-05-16,05:30,4,Friday,May,16.0,1,0.0625,296.6
C,2025-05-16,06:00,4,Friday,May,28.0,0,0.0,295.18
C,2025-05-16,06:30,4,Friday,May,52.0,4,0.0769,291.88
C,2025-05-16,07:00,4,Friday,May,83.0,2,0.0241,304.21
C,2025-05-16,07:30,4,Friday,May,144.0,1,0.0069,267.53
C,2025-05-16,08:00,4,Friday,May,253.0,4,0.0158,291.71
C,2025-05-16,08:30,4,Friday,May,370.0,5,0.0135,314.85
C,2025-05-16,09:00,4,Friday,May,503.0,3,0.006,327.47
C,2025-05-16,09:30,4,Friday,May,593.0,16,0.027,314.21
C,2025-05-16,10:00,4,Friday,May,739.0,2,0.0027,362.56
C,2025-05-16,10:30,4,Friday,May,851.0,14,0.0165,315.87
C,2025-05-16,11:00,4,Friday,May,897.0,5,0.0056,330.14
C,2025-05-16,11:30,4,Friday,May,926.0,7,0.0076,319.33
C,2025-05-16,12:00,4,Friday,May,900.0,30,0.0333,330.71
C,2025-05-16,12:30,4,Friday,May,973.0,45,0.0462,331.59
